,tweet_id,favorites,retweets,user_followers,user_favourites,date_time
401,823269594223824897,0,10722,7574170,140768,2017-01-22 20:42:21
402,822975315408461824,18359,3746,7574170,140768,2017-01-22 01:12:59
403,822872901745569793,140566,47754,7574170,140768,2017-01-21 18:26:02
404,822859134160621569,14046,2492,7574170,140768,2017-01-21 17:31:20
405,822647212903690241,0,6981,7574171,140768,2017-01-21 03:29:14
406,822610361945911296,15690,3232,7574171,140768,2017-01-21 01:02:48
407,822489057087389700,19303,6981,7574171,140768,2017-01-20 17:00:46
408,822462944365645825,30247,15970,7574171,140768,2017-01-20 15:17:01
409,822244816520155136,37202,10722,7574171,140768,2017-01-20 00:50:15
410,822163064745328640,0,5238,7574171,140768,2017-01-19 19:25:24
411,821886076407029760,12084,2555,7574171,140768,2017-01-19 01:04:45
412,821813639212650496,0,3643,7574171,140768,2017-01-18 20:16:54
413,821765923262631936,8944,1817,7574171,140768,2017-01-18 17:07:18
414,821522889702862852,8532,1932,7574171,140768,2017-01-18 01:01:34
415,821421320206483457,0,6104,7574171,140768,2017-01-17 18:17:58
416,821407182352777218,12513,4743,7574171,140768,2017-01-17 17:21:47
417,821153421864615936,270,10,7574171,140768,2017-01-17 00:33:26
418,821149554670182400,9271,2196,7574171,140768,2017-01-17 00:18:04
419,821107785811234820,10202,2321,7574171,140768,2017-01-16 21:32:06
420,821044531881721856,13481,2500,7574171,140768,2017-01-16 17:20:45
421,820837357901512704,0,7314,7574171,140768,2017-01-16 03:37:31
422,820749716845686786,33559,10813,7574171,140768,2017-01-15 21:49:15
423,820690176645140481,12982,3521,7574171,140768,2017-01-15 17:52:40
424,820494788566847489,0,617,7574171,140768,2017-01-15 04:56:16
425,820446719150292993,0,2823,7574171,140768,2017-01-15 01:45:15
426,820314633777061888,3544,617,7574171,140768,2017-01-14 17:00:24
427,820078625395449857,21100,6863,7574171,140768,2017-01-14 01:22:35
428,820013781606658049,0,1294,7574842,140769,2017-01-13 21:04:55
429,819952236453363712,5659,1294,7574171,140768,2017-01-13 17:00:21
430,819924195358416896,13691,5278,7574171,140768,2017-01-13 15:08:56
431,819711362133872643,14331,3423,7574171,140768,2017-01-13 01:03:12
432,819588359383371776,10181,2148,7574171,140768,2017-01-12 16:54:26
433,819347104292290561,7692,1317,7574171,140768,2017-01-12 00:55:47
434,819238181065359361,2429,440,7574171,140768,2017-01-11 17:42:57
435,819227688460238848,24582,7314,7574171,140768,2017-01-11 17:01:16
436,819015337530290176,0,40093,7574170,140768,2017-01-11 02:57:27
437,819015331746349057,0,20674,7574170,140768,2017-01-11 02:57:26
438,819006400881917954,48089,20674,7574170,140768,2017-01-11 02:21:57
439,819004803107983360,92038,40093,7574170,140768,2017-01-11 02:15:36
440,818646164899774465,0,22797,7574170,140768,2017-01-10 02:30:30
441,818627210458333184,23633,8135,7574170,140768,2017-01-10 01:15:10
442,818614493328580609,10514,2822,7574170,140768,2017-01-10 00:24:38
443,818588835076603904,0,6710,7574170,140768,2017-01-09 22:42:41
444,818536468981415936,11625,2709,7574170,140768,2017-01-09 19:14:36
445,818307523543449600,0,8876,7574170,140768,2017-01-09 04:04:51
446,818259473185828864,11757,2497,7574170,140768,2017-01-09 00:53:55
447,818145370475810820,13097,2836,7574170,140768,2017-01-08 17:20:31
448,817908911860748288,5160,862,7574170,140768,2017-01-08 01:40:55
449,817827839487737858,55260,29691,7574170,140768,2017-01-07 20:18:46
450,817777686764523521,11403,2925,7574170,140768,2017-01-07 16:59:28
451,817536400337801217,12584,3318,7574170,140768,2017-01-07 01:00:41
452,817502432452313088,0,3707,7574171,140768,2017-01-06 22:45:43
453,817423860136083457,36466,16353,7574171,140768,2017-01-06 17:33:29
454,817415592588222464,5983,1052,7574171,140768,2017-01-06 17:00:38
455,817181837579653120,0,9295,7574171,140768,2017-01-06 01:31:47
456,817171292965273600,9309,2197,7574171,140768,2017-01-06 00:49:53
457,817120970343411712,12978,2867,7574171,140768,2017-01-05 21:29:55
458,817056546584727552,9147,1810,7574171,140768,2017-01-05 17:13:55
459,816829038950027264,0,5155,7574171,140768,2017-01-05 02:09:53
460,816816676327063552,10664,2225,7574171,140768,2017-01-05 01:20:46
461,816697700272001025,10457,2418,7574172,140768,2017-01-04 17:27:59
462,816450570814898180,32608,8876,7574172,140768,2017-01-04 01:05:59
463,816336735214911488,9168,2139,7574172,140768,2017-01-03 17:33:39
464,816091915477250048,9526,2363,7574173,140768,2017-01-03 01:20:49
465,816062466425819140,0,1140,7574173,140768,2017-01-02 23:23:48
466,816014286006976512,0,5817,7574173,140768,2017-01-02 20:12:21
467,815990720817401858,5333,1140,7574173,140768,2017-01-02 18:38:42
468,815966073409433600,23957,9295,7574173,140768,2017-01-02 17:00:46
469,815745968457060357,0,4524,7574173,140768,2017-01-02 02:26:09
470,815736392542261248,10508,2488,7574173,140768,2017-01-02 01:48:06
471,815639385530101762,8771,1799,7574173,140768,2017-01-01 19:22:38
472,815390420867969024,11058,4169,7574173,140768,2017-01-01 02:53:20
473,814986499976527872,8150,1417,7574173,140768,2016-12-31 00:08:17
474,814638523311648768,12028,2964,7574173,140768,2016-12-30 01:05:33
475,814578408554463233,0,6356,7574173,140768,2016-12-29 21:06:41
476,814530161257443328,9253,2033,7574173,140768,2016-12-29 17:54:58
477,814153002265309185,30736,9520,7574173,140768,2016-12-28 16:56:16
478,813944609378369540,0,3499,7574173,140768,2016-12-28 03:08:11
479,813910438903693312,9926,2063,7574174,140768,2016-12-28 00:52:25
480,813812741911748608,38825,15350,7574845,140769,2016-12-27 18:24:12
481,813800681631023104,8908,1923,7574174,140768,2016-12-27 17:36:16
482,813217897535406080,19960,7998,7574174,140768,2016-12-26 03:00:30
483,813202720496779264,9802,1970,7574174,140768,2016-12-26 02:00:11
484,813187593374461952,21198,4788,7574174,140768,2016-12-26 01:00:05
485,813172488309972993,9966,2098,7574174,140768,2016-12-26 00:00:03
486,813157409116065792,8289,2429,7574174,140768,2016-12-25 23:00:08
487,813142292504645637,9001,2582,7574174,140768,2016-12-25 22:00:04
488,813130366689148928,4775,486,7574174,140768,2016-12-25 21:12:41
489,813127251579564032,12674,3424,7574174,140768,2016-12-25 21:00:18
490,813112105746448384,11031,3021,7574174,140768,2016-12-25 20:00:07
491,813096984823349248,11255,3950,7574174,140768,2016-12-25 19:00:02
492,813081950185472002,10558,3036,7574174,140768,2016-12-25 18:00:17
493,813066809284972545,8514,2136,7574175,140768,2016-12-25 17:00:08
494,813051746834595840,22419,8042,7574176,140768,2016-12-25 16:00:16
495,812781120811126785,8102,2096,7574176,140768,2016-12-24 22:04:54
496,812709060537683968,7087,1569,7574176,140768,2016-12-24 17:18:34
497,812503143955202048,6494,1335,7574176,140768,2016-12-24 03:40:19
498,812466873996607488,8542,2110,7574176,140768,2016-12-24 01:16:12
499,812372279581671427,14652,4022,7574176,140768,2016-12-23 19:00:19
500,811985624773361665,7769,1542,7574176,140768,2016-12-22 17:23:53
501,811744202451197953,8071,1765,7574176,140768,2016-12-22 01:24:33
502,811647686436880384,5969,812,7574176,140768,2016-12-21 19:01:02
503,811627233043480576,13664,3427,7574177,140768,2016-12-21 17:39:46
504,811386762094317568,22366,7017,7574177,140768,2016-12-21 01:44:13
505,810984652412424192,5697,1571,7574177,140768,2016-12-19 23:06:23
506,810896069567610880,9683,1960,7574177,140768,2016-12-19 17:14:23
507,810657578271330305,11737,2906,7574177,140768,2016-12-19 01:26:42
508,810284430598270976,37900,12510,7574177,140768,2016-12-18 00:43:57
509,810254108431155201,15719,3681,7574177,140768,2016-12-17 22:43:27
510,809920764300447744,16575,4284,7574177,140768,2016-12-17 00:38:52
511,809808892968534016,0,5385,7574177,140768,2016-12-16 17:14:20
512,809448704142938112,7416,1612,7574177,140768,2016-12-15 17:23:04
513,809220051211603969,21329,6165,7574177,140768,2016-12-15 02:14:29
514,809084759137812480,14154,3849,7574177,140768,2016-12-14 17:16:53
515,808838249661788160,10821,3338,7574178,140768,2016-12-14 00:57:20
516,808733504066486276,8466,2385,7574178,140768,2016-12-13 18:01:07
517,808501579447930884,12076,2859,7574178,140768,2016-12-13 02:39:32
518,808344865868283904,45502,22797,7574178,140768,2016-12-12 16:16:49
519,808134635716833280,0,6543,7574178,140768,2016-12-12 02:21:26
520,808106460588765185,9347,2411,7574178,140768,2016-12-12 00:29:28
521,808001312164028416,13468,3881,7574178,140768,2016-12-11 17:31:39
522,807621403335917568,15601,4038,7574178,140768,2016-12-10 16:22:02
523,807106840509214720,127182,61051,7574178,140768,2016-12-09 06:17:20
524,807059379405148160,0,8053,7574178,140768,2016-12-09 03:08:45
525,807010152071229440,13971,4207,7574178,140768,2016-12-08 23:53:08
526,806629075125202948,80454,38280,7574178,140768,2016-12-07 22:38:52
527,806620845233815552,0,6064,7574178,140768,2016-12-07 22:06:10
528,806576416489959424,5188,2113,7574179,140768,2016-12-07 19:09:37
529,806542213899489280,10941,2600,7574179,140768,2016-12-07 16:53:43
530,806242860592926720,0,12827,7574179,140768,2016-12-06 21:04:11
531,806219024703037440,6873,1312,7574179,140768,2016-12-06 19:29:28
532,805958939288408065,0,5907,7574179,140768,2016-12-06 02:15:59
533,805932879469572096,8857,2101,7574179,140768,2016-12-06 00:32:26
534,805826884734976000,7053,2011,7574179,140768,2016-12-05 17:31:15
535,805823200554876929,0,8836,7574179,140768,2016-12-05 17:16:37
536,805520635690676224,6140,1811,7574181,140768,2016-12-04 21:14:20
537,805487436403003392,9394,2786,7574181,140768,2016-12-04 19:02:24
538,805207613751304193,8357,1875,7574181,140768,2016-12-04 00:30:29
539,804738756058218496,14708,4233,7574181,140768,2016-12-02 17:27:25
540,804475857670639616,6583,2210,7574181,140768,2016-12-02 00:02:45
541,804413760345620481,0,3541,7574181,140768,2016-12-01 19:56:00
542,804026241225523202,47813,17831,7574181,140768,2016-11-30 18:16:08
543,803773340896923648,10758,3044,7574181,140768,2016-11-30 01:31:12
544,803692223237865472,0,8174,7574181,140768,2016-11-29 20:08:52
545,803638050916102144,11776,4541,7574181,140768,2016-11-29 16:33:36
546,803380650405482500,8312,2041,7574181,140768,2016-11-28 23:30:47
547,803321560782307329,0,5846,7574181,140768,2016-11-28 19:35:59
548,803276597545603072,10746,2715,7574181,140768,2016-11-28 16:37:19
549,802952499103731712,9680,2208,7574181,140768,2016-11-27 19:09:28
550,802624713319034886,0,3215,7574181,140768,2016-11-26 21:26:58
551,802600418706604034,7627,1620,7574181,140768,2016-11-26 19:50:26
552,802572683846291456,9578,2749,7574181,140768,2016-11-26 18:00:13
553,802323869084381190,17401,6410,7574182,140768,2016-11-26 01:31:31
554,802265048156610565,7072,1498,7574182,140768,2016-11-25 21:37:47
555,802239329049477120,9731,2861,7574182,140768,2016-11-25 19:55:35
556,802185808107208704,0,292,7574182,140768,2016-11-25 16:22:55
557,801958328846974976,8270,1880,7574182,140768,2016-11-25 01:18:59
558,801854953262350336,1886,258,7574182,140768,2016-11-24 18:28:13
559,801538201127157760,8790,2259,7574182,140768,2016-11-23 21:29:33
560,801285448605831168,6494,918,7574182,140768,2016-11-23 04:45:12
561,801167903437357056,26287,6543,7574182,140768,2016-11-22 20:58:07
562,801127390143516673,0,4371,7574182,140768,2016-11-22 18:17:08
563,801115127852503040,8670,2295,7574183,140768,2016-11-22 17:28:25
564,800859414831898624,743,107,7574183,140768,2016-11-22 00:32:18
565,800855607700029440,0,1792,7574183,140768,2016-11-22 00:17:10
566,800751577355128832,11260,3049,7574183,140768,2016-11-21 17:23:47
567,800513324630806528,14096,3309,7574183,140768,2016-11-21 01:37:04
568,800459316964663297,10148,2376,7574183,140768,2016-11-20 22:02:27
569,800443802682937345,0,4748,7574183,140768,2016-11-20 21:00:48
570,800388270626521089,11954,3090,7574183,140768,2016-11-20 17:20:08
571,800188575492947969,0,4334,7574183,140768,2016-11-20 04:06:37
572,800141422401830912,16418,2823,7574183,140768,2016-11-20 00:59:15
573,800018252395122689,30449,14488,7574183,140768,2016-11-19 16:49:49
574,799774291445383169,0,5150,7574183,140768,2016-11-19 00:40:24
575,799757965289017345,9017,2380,7574183,140768,2016-11-18 23:35:32
576,799422933579902976,8634,2108,7574183,140768,2016-11-18 01:24:14
577,799308762079035393,0,6079,7574183,140768,2016-11-17 17:50:33
578,799297110730567681,10631,3049,7574183,140768,2016-11-17 17:04:16
579,799063482566066176,8680,2708,7574183,140768,2016-11-17 01:35:54
580,798933969379225600,14119,4927,7574183,140768,2016-11-16 17:01:16
581,798925684722855936,7989,1578,7574183,140768,2016-11-16 16:28:21
582,798705661114773508,0,7263,7574184,140768,2016-11-16 01:54:03
583,798701998996647937,0,8585,7574184,140768,2016-11-16 01:39:30
584,798697898615730177,0,7161,7574184,140768,2016-11-16 01:23:12
585,798694562394996736,0,5458,7574184,140768,2016-11-16 01:09:57
586,798686750113755136,0,2556,7574184,140768,2016-11-16 00:38:54
587,798682547630837760,0,5190,7574184,140768,2016-11-16 00:22:12
588,798673117451325440,0,6097,7574184,140768,2016-11-15 23:44:44
589,798665375516884993,0,4279,7574184,140768,2016-11-15 23:13:58
590,798644042770751489,0,2035,7574185,140768,2016-11-15 21:49:12
591,798628517273620480,0,2162,7574186,140768,2016-11-15 20:47:30
592,798585098161549313,0,6271,7574186,140768,2016-11-15 17:54:59
593,798576900688019456,0,6446,7574186,140768,2016-11-15 17:22:24
594,798340744599797760,0,3695,7574186,140768,2016-11-15 01:44:00
595,798209839306514432,11136,2815,7574186,140768,2016-11-14 17:03:50
596,797971864723324932,12499,3453,7574186,140768,2016-11-14 01:18:12
597,797545162159308800,15556,5345,7574187,140768,2016-11-12 21:02:38
598,797236660651966464,21424,7294,7574187,140768,2016-11-12 00:36:46
599,797165961484890113,248,29,7574187,140768,2016-11-11 19:55:50
600,796904159865868288,0,9767,7574187,140768,2016-11-11 02:35:32
601,796865951799083009,8238,2094,7574187,140768,2016-11-11 00:03:42
602,796759840936919040,12745,3361,7574187,140768,2016-11-10 17:02:03
603,796563435802726400,0,8028,7574187,140768,2016-11-10 04:01:37
604,796484825502875648,8131,1941,7574187,140768,2016-11-09 22:49:15
605,796387464403357696,11803,4583,7574187,140768,2016-11-09 16:22:22
606,796177847564038144,0,15763,7574187,140768,2016-11-09 02:29:25
607,796149749086875649,34730,15763,7574187,140768,2016-11-09 00:37:46
608,796125600683540480,5296,1963,7574187,140768,2016-11-08 23:01:49
609,796116448414461957,9759,2661,7574187,140768,2016-11-08 22:25:27
610,796080075804475393,9078,2554,7574187,140768,2016-11-08 20:00:55
611,796031486298386433,11585,4050,7574187,140768,2016-11-08 16:47:50
612,795464331001561088,53450,26227,7574187,140768,2016-11-07 03:14:10
613,795400264262053889,10835,3157,7574187,140768,2016-11-06 22:59:35
614,795076730285391872,17418,5974,7574187,140768,2016-11-06 01:33:58
615,794983741416415232,0,3700,7574187,140768,2016-11-05 19:24:28
616,794926597468000259,11043,2538,7574187,140768,2016-11-05 15:37:24
617,794355576146903043,0,11312,7574187,140768,2016-11-04 01:48:22
618,794332329137291264,10271,2915,7574187,140768,2016-11-04 00:15:59
619,794205286408003585,9868,3641,7574187,140768,2016-11-03 15:51:10
620,793962221541933056,18056,5385,7574187,140768,2016-11-02 23:45:19
621,793845145112371200,9877,2064,7574187,140768,2016-11-02 16:00:06
622,793614319594401792,0,3428,7574187,140768,2016-11-02 00:42:53
623,793601777308463104,8549,1801,7574187,140768,2016-11-01 23:53:02
624,793500921481273345,11480,2620,7574187,140768,2016-11-01 17:12:16
625,793286476301799424,26400,10126,7574187,140768,2016-11-01 03:00:09
626,793271401113350145,9278,2602,7574187,140768,2016-11-01 02:00:14
627,793256262322548741,21446,9170,7574187,140768,2016-11-01 01:00:05
628,793241302385262592,11283,3607,7574187,140768,2016-11-01 00:00:38
629,793226087023144960,10563,3148,7574187,140768,2016-10-31 23:00:11
630,793210959003287553,9585,3101,7574187,140768,2016-10-31 22:00:04
631,793195938047070209,16391,6188,7574187,140768,2016-10-31 21:00:23
632,793180763617361921,7430,2189,7574187,140768,2016-10-31 20:00:05
633,793165685325201412,10094,3061,7574188,140768,2016-10-31 19:00:10
634,793150605191548928,6619,1877,7574188,140768,2016-10-31 18:00:14
635,793135492858580992,6954,2747,7574188,140768,2016-10-31 17:00:11
636,793120401413079041,13627,4305,7574188,140768,2016-10-31 16:00:13
637,792913359805018113,15387,4421,7574188,140768,2016-10-31 02:17:31
638,792883833364439040,12142,4704,7574188,140768,2016-10-31 00:20:11
639,792773781206999040,7879,1849,7574188,140768,2016-10-30 17:02:53
640,792394556390137856,14430,4709,7574188,140768,2016-10-29 15:55:58
641,792050063153438720,7697,1979,7574188,140768,2016-10-28 17:07:05
642,791821351946420224,0,23121,7574188,140768,2016-10-28 01:58:16
643,791784077045166082,0,10598,7574188,140768,2016-10-27 23:30:09
644,791780927877898241,0,4188,7574188,140768,2016-10-27 23:17:38
645,791774931465953280,48444,24428,7574188,140768,2016-10-27 22:53:48
646,791672322847637504,12614,3428,7574188,140768,2016-10-27 16:06:04
647,791406955684368384,14065,4524,7574188,140768,2016-10-26 22:31:36
648,791312159183634433,9426,2797,7574188,140768,2016-10-26 16:14:55
649,791026214425268224,0,4526,7574188,140768,2016-10-25 21:18:40
650,790987426131050500,10605,2352,7574188,140768,2016-10-25 18:44:32
651,790946055508652032,17812,5155,7574188,140768,2016-10-25 16:00:09
652,790723298204217344,0,2547,7574188,140768,2016-10-25 01:14:59
653,790698755171364864,8782,2098,7574188,140768,2016-10-24 23:37:28
654,790581949425475584,22181,7893,7574188,140768,2016-10-24 15:53:19
655,790337589677002753,8387,2053,7574188,140768,2016-10-23 23:42:19
656,790277117346975746,13449,3499,7574188,140768,2016-10-23 19:42:02
657,790227638568808452,0,3927,7574188,140768,2016-10-23 16:25:25
658,789986466051088384,9919,2547,7574188,140768,2016-10-23 00:27:05
659,789960241177853952,0,4555,7574188,140768,2016-10-22 22:42:52
660,789903600034189313,11148,4531,7574188,140768,2016-10-22 18:57:48
661,789628658055020548,8061,1959,7574188,140768,2016-10-22 00:45:17
662,789599242079838210,7255,2128,7574188,140768,2016-10-21 22:48:24
663,789530877013393408,12612,3700,7574188,140768,2016-10-21 18:16:44
664,789314372632018944,9239,2529,7574188,140768,2016-10-21 03:56:25
665,789280767834746880,0,5429,7574189,140768,2016-10-21 01:42:53
666,789268448748703744,9777,2832,7574189,140768,2016-10-21 00:53:56
667,789137962068021249,10400,3069,7574189,140768,2016-10-20 16:15:26
668,788908386943430656,29382,13603,7574190,140768,2016-10-20 01:03:11
669,788765914992902144,29410,11312,7574190,140768,2016-10-19 15:37:03
670,788552643979468800,0,7912,7574190,140768,2016-10-19 01:29:35
671,788412144018661376,16719,5818,7574190,140768,2016-10-18 16:11:17
672,788178268662984705,7754,2327,7574190,140768,2016-10-18 00:41:57
673,788150585577050112,6597,1432,7574190,140768,2016-10-17 22:51:57
674,788070120937619456,0,3755,7574190,140768,2016-10-17 17:32:13
675,788039637453406209,6577,1453,7574190,140768,2016-10-17 15:31:05
676,787810552592695296,9298,3354,7574190,140768,2016-10-17 00:20:47
677,787717603741622272,10947,3054,7574190,140768,2016-10-16 18:11:26
678,787397959788929025,11623,3111,7574190,140768,2016-10-15 21:01:17
679,787322443945877504,8352,1914,7574190,140768,2016-10-15 16:01:13
680,787111942498508800,0,7371,7574190,140768,2016-10-15 02:04:45
681,786963064373534720,28487,8763,7574190,140768,2016-10-14 16:13:10
682,786729988674449408,0,2650,7574190,140768,2016-10-14 00:47:00
683,786709082849828864,19479,6681,7574190,140768,2016-10-13 23:23:56
684,786664955043049472,11418,2814,7574190,140768,2016-10-13 20:28:35
685,786595970293370880,10087,3399,7574190,140768,2016-10-13 15:54:28
686,786363235746385920,11682,3844,7574190,140768,2016-10-13 00:29:39
687,786286427768250368,8531,3139,7574190,140768,2016-10-12 19:24:27
688,786233965241827333,16396,5238,7574189,140768,2016-10-12 15:55:59
689,786051337297522688,1542,169,7574189,140768,2016-10-12 03:50:17
690,786036967502913536,0,7756,7574189,140768,2016-10-12 02:53:11
691,785927819176054784,12164,3470,7574189,140768,2016-10-11 19:39:28
692,785872687017132033,7153,2003,7574189,140768,2016-10-11 16:00:24
693,785639753186217984,8357,2432,7574189,140768,2016-10-11 00:34:48
694,785533386513321988,9750,2193,7574189,140768,2016-10-10 17:32:08
695,785515384317313025,6524,1376,7574189,140768,2016-10-10 16:20:36
696,785264754247995392,7766,1792,7574189,140768,2016-10-09 23:44:41
697,785170936622350336,12949,5334,7574189,140768,2016-10-09 17:31:53
698,784826020293709826,10848,3541,7574189,140768,2016-10-08 18:41:19
699,784517518371221505,9591,2780,7574190,140768,2016-10-07 22:15:26
700,784431430411685888,6088,1405,7574190,140768,2016-10-07 16:33:21
701,784183165795655680,21525,8836,7574190,140768,2016-10-07 00:06:50
702,784057939640352768,31969,12209,7574191,140768,2016-10-06 15:49:14
703,783839966405230592,32144,11835,7574191,140768,2016-10-06 01:23:05
704,783821107061198850,7864,2147,7574191,140768,2016-10-06 00:08:09
705,783695101801398276,11172,3532,7574191,140768,2016-10-05 15:47:27
706,783466772167098368,9035,2467,7574191,140768,2016-10-05 00:40:09
707,783391753726550016,18029,6028,7574191,140768,2016-10-04 19:42:03
708,783347506784731136,0,6137,7574191,140768,2016-10-04 16:46:14
709,783334639985389568,31262,12827,7574191,140768,2016-10-04 15:55:06
710,783085703974514689,8694,2433,7574191,140768,2016-10-03 23:25:55
711,782969140009107456,25780,8053,7574191,140768,2016-10-03 15:42:44
712,782747134529531904,7980,1526,7574191,140768,2016-10-03 01:00:34
713,782722598790725632,18476,5907,7574191,140768,2016-10-02 23:23:04
714,782598640137187329,8306,2049,7574191,140768,2016-10-02 15:10:30
715,782305867769217024,17818,6104,7574191,140768,2016-10-01 19:47:08
716,782021823840026624,0,6836,7574191,140768,2016-10-01 00:58:26
717,781955203444699136,11876,3682,7574191,140768,2016-09-30 20:33:43
718,781661882474196992,11156,2966,7574862,140769,2016-09-30 01:08:10
719,781655249211752448,4278,1229,7574191,140768,2016-09-30 00:41:48
720,781524693396357120,22173,6064,7574191,140768,2016-09-29 16:03:01
721,781308096455073793,7606,2786,7574191,140768,2016-09-29 01:42:20
722,781251288990355457,9010,2298,7574191,140768,2016-09-28 21:56:36
723,781163403222056960,10431,2991,7574191,140768,2016-09-28 16:07:23
724,780931614150983680,23117,8028,7574192,140768,2016-09-28 00:46:20
725,780858289093574656,7686,2186,7574192,140768,2016-09-27 19:54:58
726,780800785462489090,5880,1419,7574192,140768,2016-09-27 16:06:28
727,780601303617732608,12910,3643,7574192,140768,2016-09-27 02:53:48
728,780543529827336192,6730,1897,7574192,140768,2016-09-26 23:04:13
729,780496263422808064,0,4060,7574192,140768,2016-09-26 19:56:24
730,780476555013349377,0,127,7574192,140768,2016-09-26 18:38:05
731,780459368902959104,5644,1169,7574192,140768,2016-09-26 17:29:48
732,780192070812196864,9299,2444,7574192,140768,2016-09-25 23:47:39
733,780092040432480260,0,2515,7574192,140768,2016-09-25 17:10:10
734,780074436359819264,13079,5455,7574192,140768,2016-09-25 16:00:13
735,779834332596887552,20281,7756,7574192,140768,2016-09-25 00:06:08
736,779377524342161408,9412,3400,7574192,140768,2016-09-23 17:50:56
737,779124354206535695,0,20127,7574192,140768,2016-09-23 01:04:56
738,779123168116150273,12598,3978,7574192,140768,2016-09-23 01:00:13
739,779056095788752897,15799,4941,7574192,140768,2016-09-22 20:33:42
740,778990705243029504,21365,7942,7574192,140768,2016-09-22 16:13:51
741,778774459159379968,0,10896,7574192,140768,2016-09-22 01:54:34
742,778764940568104960,913,401,7574192,140768,2016-09-22 01:16:45
743,778748913645780993,7359,1450,7574192,140768,2016-09-22 00:13:04
744,778650543019483137,6152,1627,7574192,140768,2016-09-21 17:42:10
745,778624900596654080,4959,1101,7574192,140768,2016-09-21 16:00:17
746,778408200802557953,14567,4749,7574192,140768,2016-09-21 01:39:11
747,778396591732486144,0,13379,7574192,140768,2016-09-21 00:53:04
748,778383385161035776,6224,1206,7574192,140768,2016-09-21 00:00:35
749,778286810187399168,11087,3606,7574192,140768,2016-09-20 17:36:50
750,778039087836069888,9034,2878,7574192,140768,2016-09-20 01:12:28
751,778027034220126208,6994,1770,7574192,140768,2016-09-20 00:24:34
752,777953400541634568,0,3847,7574192,140768,2016-09-19 19:31:59
753,777885040357281792,6780,1791,7574192,140768,2016-09-19 15:00:20
754,777684233540206592,11974,3215,7574192,140768,2016-09-19 01:42:24
755,777641927919427584,0,4639,7574192,140768,2016-09-18 22:54:18
756,777621514455814149,9347,2718,7574192,140768,2016-09-18 21:33:11
757,777189768882946048,15270,4729,7574192,140768,2016-09-17 16:57:35
758,776819012571455488,0,15008,7574192,140768,2016-09-16 16:24:19
759,776813020089548800,5200,1320,7574192,140768,2016-09-16 16:00:31
760,776477788987613185,9426,3054,7574193,140768,2016-09-15 17:48:25
761,776249906839351296,0,9980,7574193,140768,2016-09-15 02:42:54
762,776218204058357768,31998,17416,7574193,140768,2016-09-15 00:36:55
763,776201521193218049,10227,2752,7574193,140768,2016-09-14 23:30:38
764,776113305656188928,12526,4748,7574193,140768,2016-09-14 17:40:06
765,776088319444877312,1954,166,7574193,140768,2016-09-14 16:00:49
766,775898661951791106,0,17911,7574193,140768,2016-09-14 03:27:11
767,775842724423557120,12486,2919,7574193,140768,2016-09-13 23:44:54
768,775733305207554048,14763,4371,7574193,140768,2016-09-13 16:30:07
769,775729183532220416,13770,4981,7574193,140768,2016-09-13 16:13:44
770,775364825476165632,7911,3238,7574193,140768,2016-09-12 16:05:54
771,775350846108426240,10807,4253,7574193,140768,2016-09-12 15:10:21
772,775085132600442880,16555,5150,7574193,140768,2016-09-11 21:34:30
773,774757898236878852,9106,1930,7574193,140768,2016-09-10 23:54:11
774,774639387460112384,7151,1888,7574193,140768,2016-09-10 16:03:16
775,774314403806253056,23177,6079,7574193,140768,2016-09-09 18:31:54
776,773985732834758656,11436,4225,7574193,140768,2016-09-08 20:45:53
777,773922284943896577,6810,1884,7574193,140768,2016-09-08 16:33:46
778,773704687002451968,7025,1776,7574193,140768,2016-09-08 02:09:06
779,773670353721753600,5659,1410,7574193,140768,2016-09-07 23:52:41
780,773547596996571136,23506,6710,7574193,140768,2016-09-07 15:44:53
781,773336787167145985,0,5543,7574193,140768,2016-09-07 01:47:12
782,773308824254029826,24727,8129,7574193,140768,2016-09-06 23:56:05
783,773247561583001600,10025,3494,7574193,140768,2016-09-06 19:52:39
784,773191612633579521,10621,4474,7574193,140768,2016-09-06 16:10:20
785,772877495989305348,9122,4212,7574865,140769,2016-09-05 19:22:09
786,772826264096874500,8497,2535,7574194,140768,2016-09-05 15:58:34
787,772615324260794368,0,3675,7574194,140768,2016-09-05 02:00:22
788,772581559778025472,6885,1840,7574194,140768,2016-09-04 23:46:12
789,772193107915964416,6395,1503,7574194,140768,2016-09-03 22:02:38
790,772152991789019136,4021,1218,7574194,140768,2016-09-03 19:23:13
791,772117678702071809,3991,798,7574194,140768,2016-09-03 17:02:54
792,772114945936949249,2886,513,7574194,140768,2016-09-03 16:52:02
793,772102971039580160,4262,1007,7574194,140768,2016-09-03 16:04:27
794,771908950375665664,6997,2060,7574194,140768,2016-09-03 03:13:29
795,771770456517009408,12765,3695,7574194,140768,2016-09-02 18:03:10
796,771500966810099713,8802,2855,7574194,140768,2016-09-02 00:12:18
797,771380798096281600,11187,5543,7574194,140768,2016-09-01 16:14:48
798,771171053431250945,0,8221,7574194,140768,2016-09-01 02:21:21
799,771136648247640064,9764,3190,7574194,140768,2016-09-01 00:04:38
800,771102124360998913,6629,1559,7574194,140768,2016-08-31 21:47:27
801,771014301343748096,7306,1803,7574194,140768,2016-08-31 15:58:28
802,771004394259247104,0,239,7574194,140768,2016-08-31 15:19:06
